School_Name,Unique_ID,GEO_ID,DistanceMeters,Direction
Crisp County High School,6400196,130810102011,13336.54053,W
Crisp County High School,6400196,130810102012,11171.72135,SW
Crisp County High School,6400196,130810102013,4672.632394,W
Crisp County High School,6400196,130810102014,4506.870356,W
Crisp County High School,6400196,130810102023,4627.374477,NW
Crisp County High School,6400196,130810104004,2365.990667,W
Crisp County High School,6400196,130810104003,3540.876217,NW
Crisp County High School,6400196,130810104005,2896.296387,NW
Crisp County High School,6400196,130810103003,3979.182998,NW
Crisp County High School,6400196,130810101003,4729.000061,NW
Crisp County High School,6400196,130810104002,1745.775843,NW
Crisp County High School,6400196,130810105001,13525.66865,S
Crisp County High School,6400196,130810105002,7559.515769,SE
Crisp County High School,6400196,130810104001,594.4980505,S
Crisp County High School,6400196,130810103001,2838.47607,NE
Crisp County High School,6400196,130810103002,8850.807199,E
Crisp County High School,6400196,130810102021,13018.3495,NW
Crisp County High School,6400196,130810102022,8141.254828,NW
Crisp County High School,6400196,130810101002,5716.657859,NW
Crisp County High School,6400196,130810101001,8553.479759,NE
Cedar Shoals High School,6290102,130591504001,3636.755299,W
Cedar Shoals High School,6290102,130591504002,3122.076566,W
Cedar Shoals High School,6290102,130590302001,3989.991619,NW
Cedar Shoals High School,6290102,130590301013,6456.593107,NW
Cedar Shoals High School,6290102,130590301012,6958.161506,NW
Cedar Shoals High School,6290102,130590301022,5667.487322,NW
Cedar Shoals High School,6290102,130590301011,6363.399154,NW
Cedar Shoals High School,6290102,130591403002,8837.172492,NW
Cedar Shoals High School,6290102,130591403001,11365.38756,NW
Cedar Shoals High School,6290102,130591509002,2399.411762,SW
Cedar Shoals High School,6290102,130591509003,3794.243294,S
Cedar Shoals High School,6290102,130591505002,2203.559054,W
Cedar Shoals High School,6290102,130591505003,1844.386308,W
Cedar Shoals High School,6290102,130591505001,2722.06358,NW
Cedar Shoals High School,6290102,130591505004,1251.551326,W
Cedar Shoals High School,6290102,130591508001,692.2542733,SW
Cedar Shoals High School,6290102,130591506002,1363.78109,NW
Cedar Shoals High School,6290102,130591506001,2185.323938,NW
Cedar Shoals High School,6290102,130591506003,1488.078155,N
Cedar Shoals High School,6290102,130591508003,2630.633444,S
Cedar Shoals High School,6290102,130591508002,1506.877673,SE
Cedar Shoals High School,6290102,130591508004,4186.477457,SE
Cedar Shoals High School,6290102,130591507013,423.9712456,NE
Cedar Shoals High School,6290102,130591507012,1498.423757,E
Cedar Shoals High School,6290102,130591507011,1371.938653,NE
Cedar Shoals High School,6290102,130591507021,2807.72173,E
Cedar Shoals High School,6290102,130591509001,5896.335906,SE
Cedar Shoals High School,6290102,130591406002,3795.453677,E
Cedar Shoals High School,6290102,130590302002,3985.250464,NW
Cedar Shoals High School,6290102,130590302003,4474.371376,NW
Cedar Shoals High School,6290102,130590301021,5827.531342,NW
Cedar Shoals High School,6290102,130591403003,10115.03828,N
Cedar Shoals High School,6290102,130591404001,8701.759554,N
Cedar Shoals High School,6290102,130591405001,5530.350678,N
Cedar Shoals High School,6290102,130591406003,4729.167323,NE
Cedar Shoals High School,6290102,130591404003,10136.56931,N
Cedar Shoals High School,6290102,130591404002,11355.01123,N
Cedar Shoals High School,6290102,130591406004,5991.854746,NE
Cedar Shoals High School,6290102,130591406001,8456.785575,NE
Wayne County High School,7510101,133059704003,19739.3466,S
Wayne County High School,7510101,133059704002,19913.48574,SW
Wayne County High School,7510101,133059704001,13802.096,W
Wayne County High School,7510101,133059701004,14993.62993,W
Wayne County High School,7510101,133059703002,4856.328149,SW
Wayne County High School,7510101,133059703001,2708.832597,W
Wayne County High School,7510101,133059702013,4112.743581,N
Wayne County High School,7510101,133059701003,8602.764401,NW
Wayne County High School,7510101,133059705001,5957.652884,S
Wayne County High School,7510101,133059706002,13489.70009,SE
Wayne County High School,7510101,133059703004,3103.878553,SE
Wayne County High School,7510101,133059703003,2844.987641,SE
Wayne County High School,7510101,133059702012,2356.30802,N
Wayne County High School,7510101,133059705003,4267.376103,SE
Wayne County High School,7510101,133059705004,4930.278908,SE
Wayne County High School,7510101,133059705002,4856.825356,E
Wayne County High School,7510101,133059702023,3316.897659,E
Wayne County High School,7510101,133059702022,4675.661091,NE
Wayne County High School,7510101,133059702011,6474.115286,N
Wayne County High School,7510101,133059702021,6676.544643,NE
Wayne County High School,7510101,133059702024,8125.695371,NE
Wayne County High School,7510101,133059706001,12491.67898,E
Wayne County High School,7510101,133059701001,19436.82443,NW
Wayne County High School,7510101,133059701002,13211.12811,N
Wayne County High School,7510101,133059706003,24642.71374,SE
Campbell High School,6331054,130670311173,4180.974147,SW
Campbell High School,6331054,130670311171,4217.342027,SW
Campbell High School,6331054,130670311174,3401.815373,SW
Campbell High School,6331054,130670311162,2216.809048,W
Campbell High School,6331054,130670311163,1695.287689,W
Campbell High School,6331054,130670311164,1566.084548,W
Campbell High School,6331054,130670313153,7002.00692,S
Campbell High School,6331054,130670313151,6621.330957,S
Campbell High School,6331054,130670312201,5023.587229,S
Campbell High School,6331054,130670312211,6302.268023,S
Campbell High School,6331054,130670312203,5015.667337,S
Campbell High School,6331054,130670311184,4282.346788,S
Campbell High School,6331054,130670311181,2760.76095,S
Campbell High School,6331054,130670311153,2423.19083,SW
Campbell High School,6331054,130670311183,4374.852013,S
Campbell High School,6331054,130670311182,3366.651526,S
Campbell High School,6331054,130670311122,3461.023729,SE
Campbell High School,6331054,130670311102,1825.058947,S
Campbell High School,6331054,130670311101,938.0544889,S
Campbell High School,6331054,130670311121,2364.433347,SE
Campbell High School,6331054,130670311124,2510.589343,SE
Campbell High School,6331054,130670312151,7721.70045,SE
Campbell High School,6331054,130670312213,6477.884458,S
Campbell High School,6331054,130670312202,5803.53037,S
Campbell High School,6331054,130670312212,6444.178153,S
Campbell High School,6331054,130670312153,5450.128043,SE
Campbell High School,6331054,130670312141,8321.964865,SE
Campbell High School,6331054,130670312152,6812.348717,SE
Campbell High School,6331054,130670312154,5879.023059,SE
Campbell High School,6331054,130670312131,6201.167033,SE
Campbell High School,6331054,130670312142,7249.63539,SE
Campbell High School,6331054,130670312092,4977.66882,SE
Campbell High School,6331054,130670312093,4241.54797,SE
Campbell High School,6331054,130670311113,2492.285835,SE
Campbell High School,6331054,130670311111,2345.829147,E
Campbell High School,6331054,130670311123,3295.659351,SE
Campbell High School,6331054,130670311112,2999.03717,E
Campbell High School,6331054,130670312091,5051.340357,SE
Campbell High School,6331054,130670312181,5709.793717,SE
Campbell High School,6331054,130670312191,5677.727176,SE
Campbell High School,6331054,130670312183,5425.766495,SE
Campbell High School,6331054,130670312173,3586.797082,SE
Campbell High School,6331054,130670312161,4244.261918,SE
Campbell High School,6331054,130670312174,4014.561912,SE
Campbell High School,6331054,130670312162,4709.787677,SE
Campbell High School,6331054,130670312171,4164.261084,E
Campbell High School,6331054,130670312172,4526.728377,E
Campbell High School,6331054,130670311161,1294.301266,SW
Campbell High School,6331054,130670311014,1369.561654,NW
Campbell High School,6331054,130670311011,623.0047746,W
Campbell High School,6331054,130670311015,955.7224875,N
Campbell High School,6331054,130670310013,2620.859197,NW
Campbell High School,6331054,130670311013,331.8231708,SE
Campbell High School,6331054,130670311012,450.007646,NE
Campbell High School,6331054,130670311222,1040.685928,NE
Campbell High School,6331054,130670311223,1373.465416,E
Campbell High School,6331054,130670310012,2840.71893,N
Campbell High School,6331054,130670311221,2254.217638,E
Campbell High School,6331054,130670311212,2360.170234,E
Campbell High School,6331054,130670311211,2895.668956,E
Campbell High School,6331054,130670311143,3051.198006,E
Campbell High School,6331054,130670311142,3410.70118,E
Campbell High School,6331054,130670311144,3604.963226,E
Campbell High School,6331054,130670311141,3912.288323,E
Campbell High School,6331054,130670311145,4354.536682,E
Campbell High School,6331054,130670312132,7675.10302,SE
Campbell High School,6331054,130670312192,5849.576983,SE
Campbell High School,6331054,130670312121,6814.757512,SE
Campbell High School,6331054,130670312182,5869.009281,SE
Campbell High School,6331054,130670312122,6524.6005,SE
Campbell High School,6331054,130670312071,5331.595363,SE
Campbell High School,6331054,130670312072,5617.556495,E
Campbell High School,6331054,130670312073,5255.669208,E
Campbell High School,6331054,130670312074,5882.590903,E
Statesboro High School,6162054,130311108002,15784.20574,SW
Statesboro High School,6162054,130311103012,11660.43055,W
Statesboro High School,6162054,130311103013,12290.46767,W
Statesboro High School,6162054,130311103023,8366.11006,SW
Statesboro High School,6162054,130311103021,8041.69334,SW
Statesboro High School,6162054,130311103022,7587.588703,W
Statesboro High School,6162054,130311103024,8249.135982,SW
Statesboro High School,6162054,130311104014,4307.062989,SW
Statesboro High School,6162054,130311104081,4644.199522,SW
Statesboro High School,6162054,130311104013,2984.392974,W
Statesboro High School,6162054,130311103014,8474.609034,NW
Statesboro High School,6162054,130311104012,4207.700822,W
Statesboro High School,6162054,130311103011,5871.993342,NW
Statesboro High School,6162054,130311104011,2451.770022,W
Statesboro High School,6162054,130311102023,3034.611273,NW
Statesboro High School,6162054,130311102021,9083.4373,NW
Statesboro High School,6162054,130311104062,4728.716733,S
Statesboro High School,6162054,130311104061,4957.993439,S
Statesboro High School,6162054,130311104082,3572.254902,SW
Statesboro High School,6162054,130311104054,4140.770791,S
Statesboro High School,6162054,130311104051,3610.274576,S
Statesboro High School,6162054,130311104053,4034.135995,S
Statesboro High School,6162054,130311104071,2687.992282,SW
Statesboro High School,6162054,130311105001,1451.689822,SW
Statesboro High School,6162054,130311104052,3529.728277,S
Statesboro High School,6162054,130311105003,3629.427076,S
Statesboro High School,6162054,130311105002,1368.507631,S
Statesboro High School,6162054,130311106031,3741.061647,SE
Statesboro High School,6162054,130311106023,1622.591234,NW
Statesboro High School,6162054,130311102022,3470.02671,NW
Statesboro High School,6162054,130311106032,577.5361381,SE
Statesboro High School,6162054,130311102013,3367.066891,N
Statesboro High School,6162054,130311102011,6838.179921,N
Statesboro High School,6162054,130311106024,2776.213165,NE
Statesboro High School,6162054,130311106033,4138.811673,E
Statesboro High School,6162054,130311106041,4580.313786,E
Statesboro High School,6162054,130311102012,12794.89842,N
Statesboro High School,6162054,130311106021,9045.323069,NE
Dutchtown High,6750105,131510703132,3405.947217,SW
Dutchtown High,6750105,131510701151,8126.350806,NW
Dutchtown High,6750105,131510703133,1863.017736,S
Dutchtown High,6750105,131510703143,1941.798626,NW
Dutchtown High,6750105,131510703142,958.2722734,NE
Dutchtown High,6750105,131510703131,2840.426203,SE
Dutchtown High,6750105,131510703141,2666.699581,NE
Dutchtown High,6750105,131510701161,4093.933198,NW
Dutchtown High,6750105,131510701242,5557.842641,N
Dutchtown High,6750105,131510701162,2726.410123,N
Dutchtown High,6750105,131510701241,5384.59088,N
Dutchtown High,6750105,131510701231,4071.699084,N
Dutchtown High,6750105,131510701152,7704.904421,N
Dutchtown High,6750105,131510701192,7419.958969,N
Dutchtown High,6750105,131510701201,5605.538552,N
Dutchtown High,6750105,131510701202,6200.549969,N
Central Gwinnett High School,6673750,131350505893,2804.915705,S
Central Gwinnett High School,6673750,131350505214,1849.407791,S
Central Gwinnett High School,6673750,131350505212,870.2564623,SW
Central Gwinnett High School,6673750,131350505811,3148.461969,S
Central Gwinnett High School,6673750,131350505213,1453.112697,S
Central Gwinnett High School,6673750,131350505221,1909.548879,SE
Central Gwinnett High School,6673750,131350505812,3290.359665,SE
Central Gwinnett High School,6673750,131350505222,1968.407008,E
Central Gwinnett High School,6673750,131350505223,3066.057972,SE
Central Gwinnett High School,6673750,131350507401,4189.761044,SE
Central Gwinnett High School,6673750,131350505852,3808.33217,E
Central Gwinnett High School,6673750,131350505864,4447.633985,E
Central Gwinnett High School,6673750,131350505862,5352.174577,E
Central Gwinnett High School,6673750,131350505861,4833.320217,E
Central Gwinnett High School,6673750,131350505201,861.8908959,W
Central Gwinnett High School,6673750,131350505203,1503.020916,N
Central Gwinnett High School,6673750,131350505211,954.9107358,E
Central Gwinnett High School,6673750,131350505642,2598.284161,N
Central Gwinnett High School,6673750,131350505202,2236.315506,NE
Central Gwinnett High School,6673750,131350505851,2439.752512,E
Central Gwinnett High School,6673750,131350505853,2931.491058,E
Central Gwinnett High School,6673750,131350505691,2883.940183,NE
Central Gwinnett High School,6673750,131350505693,3917.519037,E
Central Gwinnett High School,6673750,131350505702,4306.276691,E
Central Gwinnett High School,6673750,131350505692,4622.570144,E
Central Gwinnett High School,6673750,131350505833,4613.720563,NE
Lassiter High School,6330381,130670303681,1486.310925,W
Lassiter High School,6330381,130670303411,1217.527911,NW
Lassiter High School,6330381,130670303413,2987.4339,N
Lassiter High School,6330381,130670303672,806.1437515,S
Lassiter High School,6330381,130670303222,2355.535213,E
Lassiter High School,6330381,130670303401,1301.503956,N
Lassiter High School,6330381,130670303402,965.9360107,E
Lassiter High School,6330381,130670303412,2648.946304,N
Lassiter High School,6330381,130670303261,2961.035301,NE
Lassiter High School,6330381,130670303421,3739.247414,E
Lassiter High School,6330381,130670303431,4915.572501,E
Lassiter High School,6330381,130670303433,5383.902646,E
Lassiter High School,6330381,130670303221,2963.176715,E
Lassiter High School,6330381,130670303422,4342.047084,E
Lassiter High School,6330381,130670303262,3692.95041,NE
Lassiter High School,6330381,130670303263,5083.536745,NE
Lassiter High School,6330381,130670303423,4787.365576,E
Commerce High School,7710112,131570104002,1055.288666,S
Commerce High School,7710112,131570103002,1153.599399,N
Commerce High School,7710112,131570104004,1210.606433,E
Commerce High School,7710112,131570103004,3774.783161,N
Commerce High School,7710112,131570103003,2838.952181,NE
Tucker High School,6441070,130890220142,5175.074908,SW
Tucker High School,6441070,130890220141,4993.289502,SW
Tucker High School,6441070,130890220011,4255.978757,SW
Tucker High School,6441070,130890220131,4390.481751,SW
Tucker High School,6441070,130890218183,2643.215263,SW
Tucker High School,6441070,130890220132,4059.858509,S
Tucker High School,6441070,130890219103,4063.488352,S
Tucker High School,6441070,130890218171,3128.50279,S
Tucker High School,6441070,130890218182,2395.206982,SW
Tucker High School,6441070,130890218181,1967.52828,S
Tucker High School,6441070,130890218192,2103.395898,W
Tucker High School,6441070,130890218191,1930.268097,W
Tucker High School,6441070,130890218212,1358.548019,NW
Tucker High School,6441070,130890218211,2107.275287,N
Tucker High School,6441070,130890218121,3209.449213,N
Tucker High School,6441070,130890218161,3386.702663,N
Tucker High School,6441070,130890218241,2240.669796,S
Tucker High School,6441070,130890218242,1359.373422,SE
Tucker High School,6441070,130890218231,3015.689029,SE
Tucker High School,6441070,130890218222,549.6871283,NE
Tucker High School,6441070,130890218223,1649.122653,NE
Tucker High School,6441070,130890218221,2199.583203,N
Tucker High School,6441070,130890218232,2026.580723,E
Tucker High School,6441070,130890218233,3061.335236,E
Tucker High School,6441070,130890219121,5060.666543,SE
Tucker High School,6441070,130890219122,5505.186465,E
Tucker High School,6441070,130890219123,7446.792235,SE
Buford High School,7640191,131350501111,2998.136763,W
Buford High School,7640191,131350501102,4724.003863,NW
Buford High School,7640191,131350501141,3765.123962,SW
Buford High School,7640191,131350501133,4678.439385,S
Buford High School,7640191,131350501053,2356.907357,SW
Buford High School,7640191,131350501153,2416.412365,SW
Buford High School,7640191,131350501151,2314.846655,S
Buford High School,7640191,131350501112,1889.620457,NW
Buford High School,7640191,131350501051,1109.750589,N
Buford High School,7640191,131350501052,1236.028545,E
Buford High School,7640191,131390016071,3010.161132,NE
Spalding High School,7260101,132551612012,5933.059856,W
Spalding High School,7260101,132551612013,4862.581627,SW
Spalding High School,7260101,132551612023,3841.530221,SW
Spalding High School,7260101,132551612024,2649.078226,W
Spalding High School,7260101,132551611003,2187.685039,SW
Spalding High School,7260101,132551611002,376.9847066,W
Spalding High School,7260101,132551611001,2791.853902,NW
Spalding High School,7260101,132551603001,5114.968783,NW
Spalding High School,7260101,132551609002,1585.89214,N
Spalding High School,7260101,132551609003,2401.141861,NW
Spalding High School,7260101,132551609001,2972.767208,N
Spalding High School,7260101,132551608001,3962.574757,N
Spalding High School,7260101,132551610004,2983.48143,SE
Spalding High School,7260101,132551610003,6178.81272,E
Spalding High School,7260101,132551610001,6507.5837,NE
Spalding High School,7260101,132551602012,7488.596709,NE
Spalding High School,7260101,132551603002,7907.346671,N
Spalding High School,7260101,132551602021,8878.488228,N
Spalding High School,7260101,132551602022,11419.06829,N
Spalding High School,7260101,132551610002,9204.535968,E
Spalding High School,7260101,132551602011,11349.7249,NE
Dougherty Comprehensive High School,6472052,130950109001,6852.698532,SW
Dougherty Comprehensive High School,6472052,130950110002,11784.13513,S
Dougherty Comprehensive High School,6472052,130950110001,8002.352978,S
Dougherty Comprehensive High School,6472052,130950002002,3135.539133,W
Dougherty Comprehensive High School,6472052,130950002001,4170.050475,NW
Dougherty Comprehensive High School,6472052,130950002003,1781.191395,NW
Dougherty Comprehensive High School,6472052,130950103021,2726.543874,NW
Dougherty Comprehensive High School,6472052,130950107021,1581.680166,SW
Dougherty Comprehensive High School,6472052,130950001013,186.9613821,W
Dougherty Comprehensive High School,6472052,130950001012,1073.25016,NW
Dougherty Comprehensive High School,6472052,130950001022,1159.928051,E
Dougherty Comprehensive High School,6472052,130950001011,1179.637351,NE
Dougherty Comprehensive High School,6472052,130950116001,9440.130173,SE
Dougherty Comprehensive High School,6472052,130950116002,5130.604455,E
Dougherty Comprehensive High School,6472052,130950001023,1930.980664,E
Dougherty Comprehensive High School,6472052,130950001021,2521.886571,NE
Dougherty Comprehensive High School,6472052,130950112002,4819.010631,NE
Dougherty Comprehensive High School,6472052,130950112003,5026.971968,E
Dougherty Comprehensive High School,6472052,130950103022,3944.702756,NW
Dougherty Comprehensive High School,6472052,130950103023,4333.70667,NW
Dougherty Comprehensive High School,6472052,130950103024,3036.489571,N
Dougherty Comprehensive High School,6472052,130950103025,4017.502472,N
Dougherty Comprehensive High School,6472052,130950112001,7349.228669,NE
Rockdale County High School,7223052,132470602033,4828.857753,W
Rockdale County High School,7223052,132470602031,5276.372991,W
Rockdale County High School,7223052,132470603111,4274.644529,S
Rockdale County High School,7223052,132470603103,3238.757195,W
Rockdale County High School,7223052,132470603112,2593.540551,SW
Rockdale County High School,7223052,132470603173,2362.727994,NW
Rockdale County High School,7223052,132470603181,1330.60036,NW
Rockdale County High School,7223052,132470602012,6522.466603,NW
Rockdale County High School,7223052,132470603172,3691.169981,NW
Rockdale County High School,7223052,132470601013,5782.694793,N
Rockdale County High School,7223052,132470603123,4351.174028,S
Rockdale County High School,7223052,132470603102,606.2108481,SE
Rockdale County High School,7223052,132470603182,1809.740698,N
Rockdale County High School,7223052,132470603163,684.622334,N
Rockdale County High School,7223052,132470603162,1084.870699,E
Rockdale County High School,7223052,132470603054,2442.144367,SE
Rockdale County High School,7223052,132470603161,1571.787453,NE
Rockdale County High School,7223052,132470603151,2531.906756,NE
Rockdale County High School,7223052,132470603152,3355.767486,NE
Rockdale County High School,7223052,132470603053,4359.122383,E
Rockdale County High School,7223052,132470603171,2793.440171,N
Rockdale County High School,7223052,132470601011,5738.487127,N
Rockdale County High School,7223052,132470601012,7764.772247,N
Rockdale County High School,7223052,132470601042,6181.712683,NE
Rockdale County High School,7223052,132470601031,10552.40252,N
Rockdale County High School,7223052,132470601041,6292.707009,E
Rockdale County High School,7223052,132470601032,9440.597532,NE
Lowndes High School,6925050,131850114043,15796.49307,SW
Lowndes High School,6925050,131850114042,10920.67631,SW
Lowndes High School,6925050,131850114011,6493.882737,W
Lowndes High School,6925050,131850102012,11166.69107,NW
Lowndes High School,6925050,131850102011,20053.71402,NW
Lowndes High School,6925050,131850102032,15633.1949,N
Lowndes High School,6925050,131850102031,19965.73188,N
Lowndes High School,6925050,131850114052,19674.92987,S
Lowndes High School,6925050,131850114053,23012.85064,SE
Lowndes High School,6925050,131850114041,8992.072002,S
Lowndes High School,6925050,131850114051,15692.0837,S
Lowndes High School,6925050,131850115002,11727.82755,SE
Lowndes High School,6925050,131850114012,1347.650593,SW
Lowndes High School,6925050,131850113012,1401.424359,NE
Lowndes High School,6925050,131850102044,4860.351041,N
Lowndes High School,6925050,131850102041,7527.543274,N
Lowndes High School,6925050,131850102042,10186.02922,N
Lowndes High School,6925050,131850102043,10537.93458,N
Lowndes High School,6925050,131850108012,7399.822705,E
Lowndes High School,6925050,131850103013,6622.167867,NE
Lowndes High School,6925050,131850101032,10248.91236,N
Lowndes High School,6925050,131850103014,8181.461895,NE
Lowndes High School,6925050,131850106043,9215.351818,NE
Lowndes High School,6925050,131850101023,11022.31816,NE
Lowndes High School,6925050,131850101022,12231.4423,NE
Lowndes High School,6925050,131850116002,18006.1163,SE
Lowndes High School,6925050,131850115003,14660.62231,SE
Lowndes High School,6925050,131850116003,18405.39308,SE
Lowndes High School,6925050,131850116001,23305.97767,SE
Lowndes High School,6925050,131850115001,15222.79735,SE
Lowndes High School,6925050,131850107003,15503.43777,E
Lowndes High School,6925050,131850106042,10668.49372,NE
Lowndes High School,6925050,131850107002,16439.78868,E
Lowndes High School,6925050,131850107001,25181.20389,E
Lowndes High School,6925050,131850102033,16637.88404,N
Lowndes High School,6925050,131850101031,12862.24045,NE
Lowndes High School,6925050,131850101013,15515.01869,NE
Lowndes High School,6925050,131850101011,19976.17014,N
Lowndes High School,6925050,131850101012,18163.67721,NE
Lowndes High School,6925050,131850101021,16010.07564,NE
Lowndes High School,6925050,131850101025,18804.61317,NE
Lowndes High School,6925050,131850101024,22384.70634,NE
Whitewater High School,6560105,131131405021,10101.60485,S
Whitewater High School,6560105,131131403053,5222.616713,NW
Whitewater High School,6560105,131131404051,3212.224176,N
Whitewater High School,6560105,131131405022,6863.519142,S
Whitewater High School,6560105,131131405013,2372.387908,S
Whitewater High School,6560105,131131405014,4108.978078,SE
Whitewater High School,6560105,131131404052,2466.574634,NE
Whitewater High School,6560105,131131404053,4944.804217,N
Whitewater High School,6560105,131131404081,4724.465012,NE
Whitewater High School,6560105,131131404092,6563.71379,NE
Whitewater High School,6560105,131131404043,5775.259099,N
Whitewater High School,6560105,131131405011,6964.60346,SE
Whitewater High School,6560105,131131404082,6306.530278,NE
Locust Grove High,6750214,131510704111,6026.538229,W
Locust Grove High,6750214,131510704121,5445.901969,SW
Locust Grove High,6750214,131510704124,5679.354291,SW
Locust Grove High,6750214,131510704123,4040.692653,SW
Locust Grove High,6750214,131510704063,3528.965201,W
Locust Grove High,6750214,131510704062,2421.777769,W
Locust Grove High,6750214,131510704052,4890.906644,NW
Locust Grove High,6750214,131510704071,5225.22688,NW
Locust Grove High,6750214,131510704072,6846.452703,NW
Locust Grove High,6750214,131510703123,8995.023319,NW
Locust Grove High,6750214,131510704122,3722.999672,SW
Locust Grove High,6750214,131510704061,799.7841759,S
Locust Grove High,6750214,131510704051,1927.239439,NW
Locust Grove High,6750214,131510704103,5060.047017,NE
Locust Grove High,6750214,131510704102,5273.547191,N
Berrien High School,6100106,130199702002,17559.64604,NW
Berrien High School,6100106,130199706002,14629.75722,S
Berrien High School,6100106,130199706001,10123.29768,S
Berrien High School,6100106,130199703002,3129.692076,SW
Berrien High School,6100106,130199705002,4593.184048,S
Berrien High School,6100106,130199706003,12659.96916,SE
Berrien High School,6100106,130199705003,10997.51195,E
Berrien High School,6100106,130199703003,3932.725909,N
Berrien High School,6100106,130199704002,5267.101972,NE
Berrien High School,6100106,130199703001,8767.409636,N
Berrien High School,6100106,130199702001,25318.18265,N
Berrien High School,6100106,130199705001,4143.369114,E
Berrien High School,6100106,130199704003,4609.462666,NE
Berrien High School,6100106,130199704001,14690.70815,NE
Berrien High School,6100106,130199701002,19540.97845,N
Berrien High School,6100106,130199701001,26096.43314,N
Martin Luther King- Jr. High School,6440103,130890234374,4144.107191,SW
Martin Luther King- Jr. High School,6440103,130890234372,3448.48966,W
Martin Luther King- Jr. High School,6440103,130890234362,4477.652599,W
Martin Luther King- Jr. High School,6440103,130890234361,3661.055873,W
Martin Luther King- Jr. High School,6440103,130890234371,1762.749993,W
Martin Luther King- Jr. High School,6440103,130890234373,1246.678447,S
Martin Luther King- Jr. High School,6440103,130890234262,118.0940574,NW
Martin Luther King- Jr. High School,6440103,130890234263,1548.798766,N
Martin Luther King- Jr. High School,6440103,130890234412,1191.511581,NE
Martin Luther King- Jr. High School,6440103,130890234411,2953.486761,NE
Martin Luther King- Jr. High School,6440103,130890234321,2891.725533,E
Martin Luther King- Jr. High School,6440103,130890234322,2831.419085,E
Martin Luther King- Jr. High School,6440103,130890234272,3815.646409,NE
Martin Luther King- Jr. High School,6440103,130890234482,4474.985378,N
Martin Luther King- Jr. High School,6440103,130890234483,4421.928719,N
Martin Luther King- Jr. High School,6440103,130890234422,3283.788361,N
Martin Luther King- Jr. High School,6440103,130890234421,4471.879161,N
Martin Luther King- Jr. High School,6440103,130890234311,4725.510209,NE
Martin Luther King- Jr. High School,6440103,130890234302,5805.1314,NE
Martin Luther King- Jr. High School,6440103,130890234301,5298.933747,NE
Martin Luther King- Jr. High School,6440103,130890234332,5124.868385,E
Martin Luther King- Jr. High School,6440103,130890234331,6390.04841,E
Martin Luther King- Jr. High School,6440103,130890234341,8402.235088,SE
Martin Luther King- Jr. High School,6440103,130890234342,8238.109642,E
Bowdon High School,6223050,130459112022,4906.764168,SW
Bowdon High School,6223050,130459112021,8271.520646,SE
Bowdon High School,6223050,130459112012,2359.839789,SE
Bowdon High School,6223050,130459112011,6126.439148,E
Bowdon High School,6223050,130459104002,2622.100937,N
Bowdon High School,6223050,130459104001,8239.678552,N
Bowdon High School,6223050,130459104003,7189.622915,NE
Dalton High School,7724050,133130008022,3738.040723,W
Dalton High School,7724050,133130014002,3213.733791,S
Dalton High School,7724050,133130014001,3132.612312,S
Dalton High School,7724050,133130009003,1558.7567,S
Dalton High School,7724050,133130014004,3957.405874,S
Dalton High School,7724050,133130012004,5159.998589,S
Dalton High School,7724050,133130014003,2881.103563,S
Dalton High School,7724050,133130009002,507.2935996,S
Dalton High School,7724050,133130005024,1312.564232,NW
Dalton High School,7724050,133130009001,1315.570694,SE
Dalton High School,7724050,133130005022,899.6668568,E
Dalton High School,7724050,133130005021,1707.492713,E
Dalton High School,7724050,133130013002,3254.613863,SE
Dalton High School,7724050,133130010003,2603.853883,E
Dalton High School,7724050,133130004013,2633.556717,E
Dalton High School,7724050,133130004011,2566.217925,E
Dalton High School,7724050,133130010002,3636.261543,E
Dalton High School,7724050,133130004012,3904.33482,E
Dalton High School,7724050,133130004014,4167.568513,NE
Dalton High School,7724050,133130003031,3903.235282,NE
Dalton High School,7724050,133130004022,6134.817226,NE
Glynn Academy,6634752,131270010024,19519.17783,W
Glynn Academy,6634752,131270010021,10116.75063,W
Glynn Academy,6634752,131270010022,10920.03622,W
Glynn Academy,6634752,131270010012,10738.63789,NW
Glynn Academy,6634752,131270010013,6337.895799,NW
Glynn Academy,6634752,131270006022,8395.373552,NW
Glynn Academy,6634752,131270008001,1927.168483,W
Glynn Academy,6634752,131270007024,4646.099904,NW
Glynn Academy,6634752,131270007025,2017.387675,N
Glynn Academy,6634752,131270007026,2573.563324,N
Glynn Academy,6634752,131270007022,3102.860383,N
Glynn Academy,6634752,131270009002,2002.633123,S
Glynn Academy,6634752,131270009004,1493.505994,S
Glynn Academy,6634752,131270009003,1064.947608,SE
Glynn Academy,6634752,131270009001,174.7216915,SW
Glynn Academy,6634752,131270008003,869.0855369,N
Glynn Academy,6634752,131270008004,1437.307399,N
Glynn Academy,6634752,131270008002,1263.719443,NE
Glynn Academy,6634752,131270005014,3421.578979,NE
Glynn Academy,6634752,131270001041,7805.959839,E
Glynn Academy,6634752,131270002021,9057.465133,E
Glynn Academy,6634752,131270001031,9464.985605,E
Glynn Academy,6634752,131270001032,9735.751865,E
Glynn Academy,6634752,131270001033,9519.31941,E
Glynn Academy,6634752,131270001012,11310.29384,E
Glynn Academy,6634752,131270002022,10366.3898,E
Glynn Academy,6634752,131270002011,11497.57181,E
